#Opcode number in hex - ascii representation of the opcode - relevance
#Order opcodes by value of hex number (0x10 < 0xFF < 0x7F00)
#Separate opcodes by a line feed only; no tabs, etc
#There must be one and only one space between each element (hex code, relevance, ascii)
#Other spaces are interpreted as being part of the ascii representation
#Remove leading 0's
#
E6DE &double_prime; 0
E701 [ns] 0
E702 [µs] 0
E703 [&micro;s] 0
E703 [ms] 0
E704 [s] 0
E705 [min] 0
E706 [h] 0
E707 [day] 0
E708 [week] 0
E709 [yr] 0
E70A [s-yr] 0
E70B [t-yr] 0
E70C [C] 0
E70C [&deg;C] 0
E70D &[K]; 0
E70E [F] 0
E70E [&deg;F] 0
E70F [R] 0
E70F [&deg;R] 0
E710 [u] 0
E711 [g] 0
E712 [kg] 0
E713 [lb] 0
E714 [oz] 0
E715 [slug] 0
E716 [ton(short)] 0
E717 [ton(long)] 0
E719 [mton] 0
E71A [l-atm] 0
E71B [ft.lbf] 0
E71C [cal] 0
E71C [cal_IT] 0
E71D [cal] 0
E71D [cal_th] 0
E71E [Btu] 0
E71F [kW.h] 0
E720 [kgf.m] 0
E721 [Pa] 0
E722 [kPa] 0
E723 [bar] 0
E724 [mmH2O] 0
E725 [mmHg] 0
E726 [inH20] 0
E727 [inHg] 0
E728 [lbf/in^2] 0
E729 [kgf/cm^2] 0
E72A [atm] 0
E72B [dyne] 0
E72C &[N]; 0
E72D [kgf] 0
E72E [lbf] 0
E72F [tonf] 0
e741  0
e741 &_A; 0
e742  0
e742 &_B; 0
e743  0
e743 &_C; 0
e744  0
e744 &_D; 0
e745  0
e745 &_E; 0
e746  0
e746 &_F; 0
e747  0
e747 &_G; 0
e748  0
e748 &_H; 0
e749  0
e749 &_I; 0
e74a  0
e74a &_J; 0
e74b  0
e74b &_K; 0
e74c  0
e74c &_L; 0
e74d  0
e74d &_M; 0
e74e  0
e74e &_N; 0
e74f  0
e74f &_O; 0
e750  0
e750 &_P; 0
e751  0
e751 &_Q; 0
e752  0
e752 &_R; 0
e753  0
e753 &_S; 0
e754  0
e754 &_T; 0
e755  0
e755 &_U; 0
e756  0
e756 &_V; 0
e757  0
e757 &_W; 0
e758  0
e758 &_X; 0
e759  0
e759 &_Y; 0
e75a  0
e75a &_Z; 0
e761  0
e761 &_a; 0
e762  0
e762 &_b; 0
e763  0
e763 &_c; 0
e764  0
e764 &_d; 0
e765  0
e765 &_e; 0
e766  0
e766 &_f; 0
e767  0
e767 &_g; 0
e768  0
e768 &_h; 0
e769  0
e769 &_i; 0
e76a  0
e76a &_j; 0
e76b  0
e76b &_k; 0
e76c  0
e76c &_l; 0
e76d  0
e76d &_m; 0
e76e  0
e76e &_n; 0
e76f  0
e76f &_o; 0
e770  0
e770 &_p; 0
e771  0
e771 &_q; 0
e772  0
e772 &_r; 0
e773  0
e773 &_s; 0
e774  0
e774 &_t; 0
e775  0
e775 &_u; 0
e776  0
e776 &_v; 0
e777  0
e777 &_w; 0
e778  0
e778 &_x; 0
e779  0
e779 &_y; 0
e77a  0
e77a &_z; 0
E7B0 [fm] 0
E7B2 [mm] 0
E7B3 [cm] 0
E7B4 [m] 0
E7B5 [km] 0
E7B6 [Mil] 0
E7B7 [in] 0
E7B8 [ft] 0
E7B9 [yd] 0
E7BA [fath] 0
E7BB [rd] 0
E7BD [mile] 0
E7BF [n mile] 0
E7C0 [acre] 0
E7C2 [ha] 0
E7C3 [cm^2] 0
E7C4 [m^2] 0
E7C5 [km^2] 0
E7C7 [in^2] 0
E7C8 [ft^2] 0
E7C9 [yd^2] 0
E7CA [mile^2] 0
E7CB [m/s] 0
E7CC [km/h] 0
E7CD [ft/s] 0
E7CE [mile/h] 0
E7CF [knot] 0
E7D0 [mL] 0
E7D1 &[L]; 0
E7D2 [tsp] 0
E7D3 [cm^3] 0
E7D4 [m^3] 0
E7D5 [tbsp] 0
E7D7 [in^3] 0
E7D8 [ft^3] 0
E7D9 [fl_oz(UK)] 0
E7DA [fl_oz(US)] 0
E7DB [cup] 0
E7DC [pt] 0
E7DD [qt] 0
E7DE [gal(US)] 0
E7DF [gal(UK)] 0
E7E2 [µm] 0
E7E2 [&micro;m] 0
E7E3 [mg] 0
E7E4 [Ang] 0
E7E8 &[AU]; 0
E7E9 [l.y.] 0
E7EA [pc] 0
E7EB [ft.lbf/s] 0
E7EC [cal_th/s] 0
E7ED [hp] 0
E7EE [Btu/min] 0
E7EF &[W]; 0
E7F0 [eV] 0
E7F1 [erg] 0
E7F2 &[J]; 0
E7F3 [cal_15] 0
E7F4 [kcal_15] 0
E7F5 [kcal_th] 0
E7FB [kcal_IT] 0
F700 If  5
F701 Then  5
F702 Else  5
F703 IfEnd 5
F704 For  5
F705  To  5
F706  Step  5
F707 Next 5
F708 While  5
F709 WhileEnd 5
F70A Do 5
F70B LpWhile  5
F70C Return 5
F70D Break 5
F70E Stop 0
F710 Locate  5
F711 Send( 0
F712 Receive( 0
F713 OpenComport38k 0
F714 CloseComport38k 0
F715 Send38k  0
F716 Receive38k  0
F718 ClrText 5
F719 ClrGraph 0
F71A ClrList  5
F71B LinearReg(a+bx)  0
F71C S-L-Normal 0
F71D S-L-Thick 0
F71E S-L-Broken 0
F71F S-L-Dot 0
F720 DrawGraph 0
F721 PlotPhase  0
F722 DrawDyna 0
F723 DrawStat 0
F724 DrawFTG-Con 0
F725 DrawFTG-Plt 0
F726 DrawR-Con 0
F727 DrawR-Plt 0
F728 DrawRΣ-Con 0
F728 DrawRSum-Con 0
F729 DrawRΣ-Plt 0
F729 DrawRSum-Plt 0
F72A DrawWeb  0
F72B NormalG  0
F72C ThickG  0
F72D BrokenThickG  0
F72E DispF-Tbl 0
F72F DispR-Tbl 0
F730 SimplifyAuto 0
F731 SimplifyMan 0
F732 NPPlot 0
F733 Sinusoidal 0
F734 SinReg  0
F735 Logistic 0
F736 LogisticReg  0
F73A Pie 0
F73C Bar 0
F73F DotG  0
F740 1-Variable  0
F741 2-Variable  0
F742 LinearReg(ax+b)  0
F743 Med-MedLine  0
F744 QuadReg  0
F745 CubicReg  0
F746 QuartReg  0
F747 LogReg  0
F748 ExpReg(a*e^bx)  0
F749 PowerReg  0
F74A S-Gph1  0
F74B S-Gph2  0
F74C S-Gph3  0
F74D Square 0
F74E Cross 0
F74F Dot 0
F750 Scatter 0
F751 xyLine 0
F752 Hist 0
F753 MedBox 0
F755 N-Dist 0
F756 Broken 0
F757 Linear 0
F758 Med-Med 0
F759 Quad 0
F75A Cubic 0
F75B Quart 0
F75C Log 0
F75D Exp(a*e^bx) 0
F75E Power 0
F75F ExpReg(a*b^x)  0
F760 S-WindAuto 0
F761 S-WindMan 0
F762 Graph X= 0
F763 Y=Type 0
F764 r=Type 0
F765 ParamType 0
F767 X=Type 0
F768 X>Type 0
F769 X<Type 0
F76A Y>Type 0
F76B Y<Type 0
F76C Y>=Type 0
F76D Y<=Type 0
F76E X>=Type 0
F76F X<=Type 0
F770 G-Connect 0
F771 G-Plot 0
F776 Resid-None 0
F777 Resid-List  0
F778 BG-None 5
F779 BG-Pict  5
F77A GridOff 0
F77C GridLine 0
F77D GridOn 0
F77E Exp(a*b^x) 0
F780 D Var  0
F787 Q1Q3TypeStd 0
F788 VarRange 0
F789 Q1Q3TypeOnData 0
F78C SketchNormal  0
F78D SketchThick  0
F78E SketchBroken  0
F78F SketchDot  0
F790 aType 0
F790 anType 0
F791 a₊₁Type 0
F791 an+1Type 0
F792 a₊₂Type 0
F792 an+2Type 0
F793 StoPict  5
F794 RclPict  5
F795 StoGMEM  0
F796 RclGMEM  0
F797 StoV-Win  0
F798 RclV-Win  0
F799 &%_disp; 0
F79A Data 0
F79E Menu  5
F79F RclCapt  5
F7A0 Tangent  0
F7A1 Normal  0
F7A2 Inverse  0
F7A3 Vertical  0
F7A4 Horizontal  0
F7A5 Text  5
F7A6 Circle  0
F7A7 F-Line  0
F7A8 PlotOn  0
F7A9 PlotOff  0
F7AA PlotChg  0
F7AB PxlOn  0
F7AC PxlOff  0
F7AD PxlChg  0
F7AF PxlTest( 0
F7B0 SortA( 0
F7B1 SortD( 0
F7B2 VarList1 0
F7B3 VarList2 0
F7B4 VarList3 0
F7B5 VarList4 0
F7B6 VarList5 0
F7B7 VarList6 0
F7B8 File1 0
F7B9 File2 0
F7BA File3 0
F7BB File4 0
F7BC File5 0
F7BD File6 0
F7BE Y=DrawSpeedNorm 0
F7BF Y=DrawSpeedHigh 0
F7C0 FuncOn 0
F7C1 SimulOn 0
F7C2 AxesOn 0
F7C3 CoordOn 0
F7C4 LabelOn 0
F7C5 DerivOn 0
F7C6 LocusOn 0
F7C7 ΣDispOn 0
F7C7 SumDispOn 0
F7C8 G SelOn  0
F7C9 T SelOn  0
F7CA D SelOn  0
F7CB R SelOn  0
F7CC DrawOn 0
F7CD abc 0
F7CD ab/c 0
F7CE dc 0
F7CE d/c 0
F7D0 FuncOff 0
F7D1 SimulOff 0
F7D2 AxesOff 0
F7D3 CoordOff 0
F7D4 LabelOff 0
F7D5 DerivOff 0
F7D6 LocusOff 0
F7D7 ΣDispOff 0
F7D7 SumDispOff 0
F7D8 G SelOff  0
F7D9 T SelOff  0
F7DA D SelOff  0
F7DB R SelOff  0
F7DC DrawOff 0
F901 ->Dec 0
F902 ->Hex 0
F903 ->Bin 0
F904 ->Oct 0
F905 ->DMS 0
F906 ->a+b 0
F906 ->a+bi 0
F907 ->r∠θ 0
F907 ->r&angle;&theta; 0
F908 Real 0
F909 a+b 0
F909 a+bi 0
F90A r∠θ 0
F90A r&angle;&theta; 0
F90B EngOn 0
F90C EngOff 0
F910 Sel a 0
F910 Sel a0 0
F911 Sel a 0
F911 Sel a1 0
F912 c 0
F912 c_n 0
F913 c₊₁ 0
F913 c_(n+1) 0
F914 c₊₂ 0
F914 c_(n+2) 0
F915 c 5
F915 c0 5
F916 c 5
F916 c1 5
F917 c 5
F917 c2 5
F918 cnStart 5
F919 IneqTypeIntsect 0
F919 IneqTypeAnd 0
F91B f 0
F91B fn 0
F91C File  0
F91D VarList  0
F91E ClrMat  5
F920 ZoomAuto 0
F921 Xdot 0
F922 RightXdot 0
F924 DrawDistNorm  0
F925 DrawDistT  0
F926 DrawDistChi  0
F927 DrawDistF  0
F928 None 0
F929 StickLength 0
F92A StickHoriz 0
F92B IneqTypeUnion 0
F92B IneqTypeOr 0
F92C Graph X> 0
F92D Graph X< 0
F92E Graph X>= 0
F92F Graph X<= 0
F930 StrJoin( 5
F931 StrLen( 5
F932 StrCmp( 5
F933 StrSrc( 5
F934 StrLeft( 5
F935 StrRight( 5
F936 StrMid( 5
F937 Exp->Str( 5
F938 Exp( 0
F939 StrUpr( 5
F93A StrLwr( 5
F93B StrInv( 5
F93C StrShift( 5
F93D StrRotate( 5
F93E ClrVct  0
F93F Str  5
F94A CrossP( 0
F94B DotP( 0
F95B Norm( 0
F95E UnitV( 0
F96D Angle( 0
F973 ColorAuto  0
F974 ColorLighter  0
F975 ColorLinkX&amp;Y 0
F976 ColorLinkOnlyX 0
F977 ColorLinkOnlyY 0
F978 ColorLinkOn 0
F979 ColorLinkOff 0
F97A ColorNormal  0
F97B ERROR 0
F97C BLANK 0
F97D ColorClr  0
F97E ColorLinkX&amp;Freq 0
F980 NormPD( 0
F981 NormCD( 0
F982 InvNormCD( 0
F983 tPD( 0
F984 tCD( 0
F985 InvTCD( 0
F986 ChiPD( 0
F987 ChiCD( 0
F988 InvChiCD( 0
F989 &FPD(; 0
F98A &FCD(; 0
F98B InvFCD( 0
F98C BinominalPD( 0
F98D BinominalCD( 0
F98E InvBinominalCD( 0
F98F PoissonPD( 0
F990 PoissonCD( 0
F991 InvPoissonCD( 0
F992 GeoPD( 0
F993 GeoCD( 0
F994 InvGeoCD( 0
F995 HypergeoPD( 0
F996 HypergeoCD( 0
F997 InvHypergeoCD( 0
F998 SetG-Color  0
F999 Plot/Line-Color  0
F99A AxesScale 0
F99B Black  0
F99D Magenta  0
F99E Cyan  0
F99F Yellow  0
F9A0 Smpl_SI( 0
F9A1 Smpl_SFV( 0
F9A2 Cmpd_n( 0
F9A3 Cmpd_I%( 0
F9A4 Cmpd_PV( 0
F9A5 Cmpd_PMT( 0
F9A6 Cmpd_FV( 0
F9A7 Cash_NPV( 0
F9A8 Cash_IRR( 0
F9A9 Cash_PBP( 0
F9AA Cash_NFV( 0
F9AB Amt_BAL( 0
F9AC Amt_INT( 0
F9AD Amt_PRN( 0
F9AE AMT_ΣINT( 0
F9AE Amt_SumINT( 0
F9AF AMT_ΣPRN( 0
F9AF Amt_SumPRN( 0
F9B0 Cnvt_EFF( 0
F9B1 Cnvt_APR( 0
F9B2 Cost( 0
F9B3 Sell( 0
F9B4 Margin( 0
F9B5 PmtEnd 0
F9B6 PmtBgn 0
F9B7 Bond_PRC( 0
F9B8 Bond_YLD( 0
F9B9 DateMode365 0
F9BA DateMode360 0
F9BB PeriodsAnnual 0
F9BC PeriodsSemi 0
F9BD Days_Prd( 0
F9E0 OneSampleZTest  0
F9E1 TwoSampleZTest  0
F9E2 OneProfZTest  0
F9E3 TwoPropZTest  0
F9E8 OneSampleTTest  0
F9E9 TwoSampleTTest  0
F9EA LinRegTTest  0
F9EB ChiGOFTest  0
F9EC ChiTest  0
F9ED TwoSampleFTest  0
F9EE OneWayANOVA  0
F9EF TwoWayANOVA  0
F9F0 x1InvN 0
F9F1 x2InvN 0
F9F2 xInv 0
F9F3 SketchThin  0
F9F4 S-L-Thin 0
F9F5 ThinG  0
F9FB zLow 0
F9FC zUp 0
F9FD tLow 0
F9FE tUp 0
